Name,seo-url,Address,City,State,Zip,Phone,Basic Services,Embalming,Dressing & Casketing,Facilities & Staff for Visitation,Facilities & Staff for Chapel Service,Transfer Vehicle to Funeral Home,Hearse,UtilityFlower Vehicle,Lead Car,Direct Cremation with Memorial Service ,Crematory Fee,Direct Cremation
AmlingSchroede r Funeral Service - Coquille Chapel,amlingschroede-r-funeral-service-coquille-chapel,94105 Rink Creek Lane,Coquille,OR,97423,541-396-3846,1295,475,225,250,595,345,195,175,Not Available,1790,Included,1145
AmlingSchroede r Funeral Service - Myrtle Point Chapel,amlingschroede-r-funeral-service-myrtle-point-chapel,404 7th St,Myrtle Point,OR,97458,541-572-2524,1295,475,225,250,595,345,195,175,Not Available,1790,Included,1195
Amundson Funeral Home,amundson-funeral-home,2975 S. 42nd Street,Grand Forks,ND,58208,701-772-7070,2090,550,295,290,890,275,250,75,Included,3320,350,2150
Ana Maria Zeallos-Skrocki Home for Funerals,ana-maria-zeallos-skrocki-home-for-funerals,467 State Street,Perth Amboy,NJ,8861,732-826-1321,1400,750,220,650,300,250,315,315,Included,2130,Included,1850
Anctil-Rochette Funeral Home,anctil-rochette-funeral-home,21 Kinsley Street,Nashua,NH,3060,603-883-3041,2990,800,350,800,450,395,490,300,Not Available,2250,Included,1800
Anderes-Pfeifley Funeral Home,anderes-pfeifley-funeral-home,303 S. Broadway Street,Riley,KS,66531,785-485-2222,1695,725,275,455,555,350,350,175,Not Available,3000,Included,2445
Anders-Rice Funeral Home,anders-rice-funeral-home,1428 Patton Avenue,Asheville,NC,28806,828-254-3511,2595,945,170,370,450,295,375,125,Not Available,2645,Included,2195
Anderson-Bryant Funeral Home,anderson-bryant-funeral-home,4 Common Street,Stoneham,MA,2180,781-438-0135,1800,700,200,490,425,325,350,150,Not Available,1775,Included,1350
Anderson-Burris Funeral Home,anderson-burris-funeral-home,3002 N. Van Buren,Enid,OK,73701,580-233-2700,925,650,95,220,350,110,220,50,Included,1585,Included,1235
Anderson & Campbell Funeral Home,anderson-campbell-funeral-home,703 Main,Toms River,NJ,8753,732-349-5700,3695,995,395,595,695,550,550,550,Not Available,2935,550,2240
Anderson-Daniels Funeral Home,anderson-daniels-funeral-home,2030 First Avenue,Hibbing,MN,55746,218-263-3971,2659,635,Included,318,582,395,434,377,377,3704,Included,3554
Anderson-Diehm Funeral Home,anderson-diehm-funeral-home,S 218 US Highway 41,Stephenson,MI,49887,906-753-2274,1799,550,175,370,387,175,198,111,Included,1835,Included,1535
Anderson Family Funeral Homes,anderson-family-funeral-homes,250 Main Street,Townsend,MA,1469,978-597-2692,1990,485,175,680,680,450,325,145,125,3475,Included,2795
Anderson Family Funeral Homes,anderson-family-funeral-homes-01,25 Fitchburg Road (Rte. 2A,Ayer,MA,1432,978-772-2355,1990,485,175,680,680,450,325,145,125,3475,Included,2795
Anderson Funeral Home,anderson-funeral-home,174 Layne Street,New Haven,WV,25265,304-882-8200,2295,995,350,325,375,395,315,140,Not Available,2770,Included,2395
Anderson Funeral Home,anderson-funeral-home-01,1109 2nd St,Moundsville,WV,26041,304-845-7884,770,475,150,400,400,185,185,60,70,1875,Included,1500
Anderson Funeral Home,anderson-funeral-home-02,352 W. Natchez Road,Gloster,MS,39638,601-225-4312,2650,475,175,280,95,165,Included,Not Available,Not Available,Not Available,Not Available,Not Available
Anderson Funeral Home,anderson-funeral-home-03,3050 W. Beecher,Adrian,MI,49221,517-265-3312,2225,700,250,600,700,350,500,Included,Included,2270,235,1570
Anderson Funeral Home,anderson-funeral-home-04,1448 Short St,Tecumseh,MI,49286,517-424-1848,2225,700,250,600,700,350,500,Included,Included,2270,235,1570
Anderson Funeral Home,anderson-funeral-home-05,629 N. Third Street,Montevideo,MN,56265,320-269-8844,3170,565,270,335,380,250,295,Included,Included,4360,Included,3980
Anderson Funeral Home,anderson-funeral-home-06,215 West Main Avenue,Twin Valley,MN,56584,218-584-5166,2795,695,295,225,450,250,295,90,Not Available,3375,300,2925
Anderson Funeral Home,anderson-funeral-home-07,505 Thunderbird Road,Tonkawa,OK,74653,580-628-2323,2670,1000,305,350,650,250,250,125,Not Available,6050,Included,4385
Anderson Funeral Home,anderson-funeral-home-08,2nd Street & Main Steret,Canton,SD,57013,605-987-5229,2195,910,460,625,585,310,315,95,Included,4130,Included,3605
Anderson Funeral Home,anderson-funeral-home-09,302 W. Main,Alexandria,TN,37012,615-529-2173,1550,550,150,395,395,150,250,125,Not Available,1745,Included,1350
Anderson Funeral Home,anderson-funeral-home-10,202 East Main Street,Gallatin,TN,37066,615-461-7777,1890,700,100,395,395,120,195,50,Not Available,2495,Included,1995
Anderson Funeral Home,anderson-funeral-home-11,39 Maple,Cameron,WV,26033,304-686-3331,770,475,150,400,400,185,185,60,70,1875,Included,1500
Anderson Funeral Home and Crematory,anderson-funeral-home-and-crematory,659 Voyager Drive NW,Alexandria,MN,56308,320-763-5900,2995,1295,335,395,595,395,195,95,95,4995,Included,2495
Anderson Funeral Homes,anderson-funeral-homes,903 Wisconsin,Gladstone,MI,49837,906-428-2211,1820,590,377,450,435,280,295,Not Available,Not Available,2575,Included,2140
Anderson Funeral Homes,anderson-funeral-homes-01,2200 Ludington,Escanaba,MI,49829,906-786-4232,1820,590,377,450,435,280,295,Not Available,Not Available,2575,Included,2140
Anderson Funeral Service,anderson-funeral-service,300 North Willow Street,Trenton,NJ,8618,609-394-1702,1450,650,200,475,450,195,330,320,200,2000,Not Available,1295
Anderson Funeral Service,anderson-funeral-service-01,201 Sandford Street,New Brunswick,NJ,8901,732-545-7312,1450,650,200,475,450,195,330,320,200,2000,Not Available,1550
Anderson-JonesCorcoran Harrisburg Funeral & Cremation Service,anderson-jonescorcoran-harrisburg-funeral-cremation-service,110 West Willow Street,Harrisburg,SD,57032,605-376-7047,1940,795,375,565,525,250,295,90,Included,1825,Included,1300
Anderson-Kell Funeral Home,anderson-kell-funeral-home,533 Tenth Avenue,Menominee,MI,49858,906-863-5561,2395,500,150,350,300,300,300,150,150,1895,Included,1595
Anderson Laws & Jones Funeral Home,anderson-laws-jones-funeral-home,114 South 3rd Street,Harlan,KY,40831,606-573-3757,1420,695,110,375,375,125,125,100,100,2120,Included,1845
Anderson & Son Funeral Home,anderson-son-funeral-home,997 Hwy 52 By-Pass East,Lafayette,TN,37083,615-666-4011,2395,650,125,500,500,Included,225,150,Not Available,2895,Included,2395
Anderson & Son Funeral Home ,anderson-son-funeral-home-01,544 Lafayette Road ,Red Boiling Springs,TN,37150,615-699-2191,2395,650,125,500,500,Included,225,150,Not Available,2895,Included,2395
Anderson Stevenson Wilke Funeral Home and Crematory,anderson-stevenson-wilke-funeral-home-and-crematory,3750 North Montana Avenue,"Helena,",MT,59602,406-442-8520,2095,481,275,287,556,350,227,Not Available,Not Available,1833,595,1277
Anderson - Upper Cumberland Funeral Home,anderson-upper-cumberland-funeral-home,2131 S. Grundy Quarles Hwy,Gainesboro,TN,38562,931-268-0266,1395,495,100,495,495,150,200,50,Not Available,1990,Not Available,1495
AndersonHairston Funeral Home,andersonhairston-funeral-home,1328 Fayette Pike West,Montgomery,WV,25136,304-442-9330,1650,370,225,200,200,150,350,100,Not Available,1449,Included,1249
AndersonMattson Funeral Home,andersonmattson-funeral-home,644 Main Street,Winger,MN,56592,218-935-9000,2795,695,295,225,450,250,295,90,Not Available,3375,300,2925
AndersonMattson Funeral Home,andersonmattson-funeral-home-01,719 N Main St,Mahnomen,MN,56557,218-935-5645,2795,695,295,225,450,250,295,90,Not Available,3375,300,2925
AndersonPoindexter  Funeral Homes ,andersonpoindexter-funeral-homes,"89 ""C"" Street NW",Linton,IN,47441,812-847-9614,1795,895,255,435,595,295,295,95,Not Available,3145,Included,2340
Anderson's on Broadway,andersons-on-broadway,801 Broadway Street,Alexandria,MN,56308,320-763-5900,2995,1295,335,395,595,395,195,95,95,4995,Included,2495
AndersonWinfield Funeral Home,andersonwinfield-funeral-home,Route 44 at Greenville Common,Greenville,RI,2828,401-949-0180,1075,225,Included,75,225,300,200,200,Not Available,1320,Included,1095
Andreason's Cremation & Burial Service,andreasons-cremation-burial-service,320 6th Street,Springfield,OR,97477,541-485-6659,993,533,163,133,653,363,433,125,49,1641,Included,988
Andrew J. Magni & Son Funeral Home,andrew-j-magni-son-funeral-home,"365 Watertown Street, Rt.16",Newton,MA,2458,617-527-2224,1900,550,100,450,300,225,280,Included,Not Available,2645,Included,2345
Andrew K. Coffman Funeral Home,andrew-k-coffman-funeral-home,40 East Antietam Street,Hagerstown,MD,21740,301-739-1444,2000,695,225,400,400,285,295,150,Included,3130,Included,2730
Andrews Funeral Home,andrews-funeral-home,1211 E. Main Street,El Dorado,AR,71730,870-863-6805,1200,550,100,300,300,300,350,250,300,2050,Included,1750
Andrews Funeral Home,andrews-funeral-home-01,800 Depot Road,Jackson,AL,36545,251-246-2074,1300,975,Included,Included,Included,275,Not Available,Not Available,Not Available,1500,Included,1500
Andrews Libbey Funeral Home,andrews-libbey-funeral-home,520 2nd Avenue N.E.,Grand Rapids,MN,55744,218-326-4000,1800,600,295,300,500,325,325,150,150,2685,Included,2195
Andrews Mortuary,andrews-mortuary,1617 Market Street,Wilmington,NC,28401,910-762-7788,1935,690,245,425,550,350,325,165,Not Available,3155,Included,2805
Andrews Mortuary (Valley Chapel,andrews-mortuary-valley-chapel,4108 S. College Road,Wilmington,NC,28412,910-791-7055,1935,690,245,425,550,350,325,165,Not Available,3155,Included,2805
Anglin Funeral Home,anglin-funeral-home,402 Donelson Parkway,Dover,TN,37058,931-232-5454,2995,495,345,300,350,355,355,175,Not Available,2720,300,2395
Anniston Memorial Funeral Home,anniston-memorial-funeral-home,3865 U.S. Highway 431 N,Anniston,AL,36206,256-820-0024,2995,1095,195,495,545,395,195,150,95,3440,Included,2895
Anthony Chepulis Funeral Home,anthony-chepulis-funeral-home,47 Washington,Seymour,CT,6483,203-888-3812,1695,695,175,575,400,325,Not Available,125,100,2595,Included,2195
Anthony E. Ward Jr. Funeral Home,anthony-e-ward-jr-funeral-home,30639 Hampden Avenue,Princess Anne,MD,21853,410-651-0153,1650,500,400,500,500,200,365,125,95,2450,Included,1950
Anthony E. Ward Jr. Funeral Home,anthony-e-ward-jr-funeral-home-01,314 Cove St.,Crisfield,MD,21817,410-968-0932,1650,500,400,500,500,200,365,125,95,2450,Included,1950
Anthony Funeral Home,anthony-funeral-home,337 McMurry Blvd,Hartsville,TN,37074,615-374-2280,1750,850,200,525,500,250,295,160,Not Available,2990,Included,2490
Anthony Funeral Home,anthony-funeral-home-01,135 South 16th Street,West Memphis,AR,72301,870-735-8680,800,650,250,200,250,350,225,Not Available,Not Available,1595,Included,1295
Anthony Funeral Home,anthony-funeral-home-02,200 North 13th Street,West Memphis,AR,72301,870-735-8680,800,650,250,200,250,350,225,Not Available,Not Available,1595,Included,1295
Anthony Memorial Funeral Home,anthony-memorial-funeral-home,157 Washington Avenue,Chelsea,MA,2150,617-884-3259,2385,530,230,920,530,445,445,260,260,2505,Included,1975
Anthony R. Pizzi Funeral Home,anthony-r-pizzi-funeral-home,120 Paris,Northvale,NJ,7647,201-767-3050,2050,1050,400,520,520,450,460,380,Not Available,2690,275,2170
AnthonyDziadowicz  Funeral Home,anthonydziadowicz-funeral-home,9445 Calumet Avenue.,Munster,IN,46321,219-836-8250,1935,765,315,625,755,330,360,100,Not Available,3250,Not Available,2155
AnthonyDziadowicz Funeral Home,anthonydziadowicz-funeral-home-01,4404 Cameron,Hammond, IN,46327,219-931-2800,1935,765,315,625,755,330,360,100, Not Available ,3250,Not Available,2155
Apex Funeral Directors,apex-funeral-directors,550 W Williams St.,Apex,NC,27502,919-362-8233,3160,1495,395,695,695,620,595,495,Not Available,4285,Included,3590
Apfel Funeral Home,apfel-funeral-home,411 West 11th,Wood River,NE,68883,308-583-2721,2195,595,295,375,695,275,290,150,150,3195,Included,2500
Apfel Funeral Home,apfel-funeral-home-01,209 N. Smith ave.,"Kenesaw,",NE,68956,402-752-3398,1995,595,255,275,595,230,270,Included,130,2590,Included,1995
Apfel Funeral Home,apfel-funeral-home-02,1123 W. 2nd,Grand Island,NE,68801,308-384-0590,2195,595,295,375,695,275,290,150,150,3195,Included,2500
Apfel Funeral Home,apfel-funeral-home-03,225 Clay Avenue,"Harvard,",NE,68944,402-772-2491,1995,595,255,275,595,230,270,Included,130,2590,Included,1995
Apfel Funeral Home,apfel-funeral-home-04,505 N. Bellevue,"Hastings,",NE,68901,402-462-5169,1995,595,255,275,595,230,270,Included,130,2590,Included,1995
Appalachian Funeral Home,appalachian-funeral-home,800 E. Watauga Avenue,Johnson City,TN,37601,423-928-6111,1295,595,175,595,795,325,425,125,Not Available,2990,Included,2395
Arab Heritage Memorial Chapel,arab-heritage-memorial-chapel,1340 North Main Street,Arab,AL,35016,256-586-4100,1770,550,225,475,475,350,300,350,Not Available,2670,Included,2195
Aram Bedrosian Funeral Home,aram-bedrosian-funeral-home,558 Mount Auburn Street,Watertown,MA,2472,617-924-7400,2595,765,225,500,795,365,450,250,Included,3840,410,3045
Arch L. HeadyRadcliffe Funeral Home,arch-l-headyradcliffe-funeral-home,311 W Jefferson St,La Grange,KY,40031,502-222-9497,2395,1495,495,795,595,695,195,195,Included,3985,Included,3390
Archdiocese of Denver Mortuary,archdiocese-of-denver-mortuary,12801 West 44th Ave,Wheat Ridge,CO,80033,303-425-9511,2250,950,150,375,750,435,350,Not Available,Not Available,2860,Included,2200
Archer-Weston Funeral Home ,archer-weston-funeral-home,501 E. Clinton Street,Frankfort, IN ,46041,765-659-3329,1795,795,200,600,500,350,200,150,150,4295,Included ,2595
Ardoin Funeral Home,ardoin-funeral-home,438 N. 8th Street,Kinder,LA,70648,337-738-2526,1795,600,150,300,300,200,250,100,Not Available,2570,290,2270
Ardoin Funeral Home,ardoin-funeral-home-01,432 N. 2nd Street,Elton,LA,70532,337-738-2526,1795,600,150,300,300,200,250,100,Not Available,2570,290,2270
Ardoin's Funeral Home,ardoins-funeral-home,717 6th Street,Mamou,LA,70554,337-468-5231,2255,490,50,250,300,325,300,200,Not Available,2495,Not Available,2195
Ardoin's Funeral Home,ardoins-funeral-home-01,840 Howard Street,Iota,LA,70543,337-779-3083,2255,490,50,250,300,325,300,200,Not Available,2495,Not Available,2195
Ardoin's Funeral Home,ardoins-funeral-home-02,709 W. Main,Ville Platte,LA,70586,337-363-2181,2255,490,50,250,300,325,300,200,Not Available,2495,Not Available,2195
Ardoin's Funeral Home,ardoins-funeral-home-03,1210 S. Ryan Street,Basile,LA,70515,337-779-3083,2255,490,50,250,300,325,300,200,Not Available,2495,Not Available,2195
Ardoin's Funeral Home,ardoins-funeral-home-04,1301 W Laurel Street,Eunice,LA,70535,337-457-3371,2255,490,50,250,300,325,300,200,Not Available,2495,Not Available,2195
Arehart-Echols Funeral Home,arehart-echols-funeral-home,211 St. Mary's Avenue,La Plata,MD,20646,301-934-8342,2075,825,275,550,450,300,395,175,Included,2745,Included,2295
Arensberg-Pruett Funeral Home,arensberg-pruett-funeral-home,208 N. 5th Street,Atchison,KS,66002,913-367-6403,1625,895,Included,735,350,150,285,Not Available,Not Available,1835,395,1485
Arizona Ruffner Wakelin Funeral Home,arizona-ruffner-wakelin-funeral-home,303 S Cortez Street,Prescott, AZ,86303,928-445-2221,1250,400,175,395,395,525,525,125,Not Available,1590,Included ,1195
Arizona Wakelin Bradshaw Chapel & Bradshaw Crematory,arizona-wakelin-bradshaw-chapel-bradshaw-crematory,8480 E. Valley Dr,Prescott Valley,AZ,86314,928-772-2296,1250,400,175,395,395,525,525,125,Not Available,1590,Included,1195
Arkansas Funeral Care,arkansas-funeral-care,2620 W. Main Street,Jacksonville,AR,72076,501-982-3400,495,350,100,215,255,175,200,100,Not Available,830,300,575
Armes-Hunt Funeral Home ,armes-hunt-funeral-home,4601 South Western Avenue ,Marion,IN,46953,765-664-6900,4420,450,210,715,900,225,335,110,Included,3460,310,2670
Armour's Memorial Funeral Home,armours-memorial-funeral-home,1465 N. Central Avenue,Alexander City,AL,35011,256-234-2776,875,435,Included,375,1600,300,300,Not Available,Not Available,1700,Included,1175
Armstrong Funeral Home,armstrong-funeral-home,734 Boone St,Whitesville,WV,25209,304-854-1471,2395,595,295,420,420,325,345,80,Not Available,2820,Included,2420
Armstrong Funeral Home,armstrong-funeral-home-01,11 Main Street,Lisbon,ND,58054,701-683-4400,2250,675,Included,320,600,200,240,200,200,3470,300,2950
Armstrong Funeral Home,armstrong-funeral-home-02,11 1st Street NW,Gwinner,ND,58040,701-683-4400,2250,675,Included,320,600,200,240,200,200,3470,300,2950
ArmstrongCharron Funeral Home,armstrongcharron-funeral-home,100 State Street,Groveton,NH,3582,603-636-2744,1449,395,Included,425,295,175,150,Not Available,Not Available,2094,Included,1799
Arner Funeral Chapel,arner-funeral-chapel,607 Carolina Ave,Chester,WV,26034,304-387-1288,1200,400,75,400,300,150,200,75,50,1275,Included,975
Arnett & Steele Funeral Home,arnett-steele-funeral-home,106 Cherry St,Pineville,KY,40977,606-337-2045,1675,1150,325,475,475,325,295,150,Not Available,1725,Included,1250
Arnold Moore and Neekamp Funeral Home,arnold-moore-and-neekamp-funeral-home,710 S. Dewey,Bartlesville,OK,74003,918-336-5225,1595,875,150,275,350,350,275,125,125,2615,Included,2265
Arnoldt-McRaith Funeral Home,arnoldt-mcraith-funeral-home,107 N Skookum,Janesville,MN,56048,507-234-6775,3255,355,375,650,650,490,325,275,Not Available,4595,Included,2675
Arpp & Root Funeral Home,arpp-root-funeral-home,29 N. Main Street,Germantown,OH,45327,937-855-2011,1280,560,150,345,345,150,250,95,Included,1915,Included,1425
Arrington Funeral Directors & Crematory,arrington-funeral-directors-crematory,148 W. University Pkwy,Jackson,TN,38305,731-668-1111,2950,830,170,375,375,200,200,95,95,3550,Included,3175
Arritt Funeral HomE,arritt-funeral-home,1102 S. Highland Avenue,Covington,VA ,24426,540-962-2201,3370,1185,95,450,390,295,325,235,235,3475,Included,3125
Arthur Bobcean Funeral Home,arthur-bobcean-funeral-home,26307 E. Huron River,Flat Rock,MI,48134,734-782-2755,1595,850,280,575,575,250,350,250,240,1915,Included,1490
Arthur J. Scott Funeral Home,arthur-j-scott-funeral-home,298 South Broadway,Lawrence,MA,1843,978-682-9934,1850,645,295,145,645,495,395,125,Included,3335,Not Available,2790
